Date,Ticker,MT_Trend,mt_avg,mt_hi,mt_lo
2024-10-21,ADBE,-0.0178,-0.0174,0.0051,-0.0398
2024-10-28,ADBE,-0.0174,-0.0174,0.0051,-0.0398
2024-11-04,ADBE,-0.006,-0.0174,0.0051,-0.0398
2024-11-11,ADBE,0.0074,-0.0174,0.0051,-0.0398
2024-11-18,ADBE,0.0031,-0.0174,0.0051,-0.0398
2024-11-25,ADBE,-0.0012,-0.0174,0.0051,-0.0398
2024-12-02,ADBE,0.0082,-0.0174,0.0051,-0.0398
2024-12-09,ADBE,-0.007,-0.0174,0.0051,-0.0398
2024-12-16,ADBE,-0.0099,-0.0174,0.0051,-0.0398
2024-12-23,ADBE,-0.0071,-0.0174,0.0051,-0.0398
2024-12-30,ADBE,-0.0081,-0.0174,0.0051,-0.0398
2025-01-06,ADBE,-0.0127,-0.0174,0.0051,-0.0398
2025-01-13,ADBE,-0.0167,-0.0174,0.0051,-0.0398
2025-01-21,ADBE,-0.0151,-0.0174,0.0051,-0.0398
2025-01-27,ADBE,-0.0082,-0.0174,0.0051,-0.0398
2025-02-03,ADBE,-0.0117,-0.0174,0.0051,-0.0398
2025-02-10,ADBE,-0.0197,-0.0174,0.0051,-0.0398
2025-02-18,ADBE,-0.014,-0.0174,0.0051,-0.0398
2025-02-24,ADBE,-0.0184,-0.0174,0.0051,-0.0398
2025-03-03,ADBE,-0.0304,-0.0174,0.0051,-0.0398
2025-03-10,ADBE,-0.0435,-0.0174,0.0051,-0.0398
2025-03-17,ADBE,-0.0444,-0.0174,0.0051,-0.0398
2025-03-24,ADBE,-0.0495,-0.0174,0.0051,-0.0398
2025-03-31,ADBE,-0.0606,-0.0174,0.0051,-0.0398
2025-04-07,ADBE,-0.0641,-0.0174,0.0051,-0.0398
2025-04-14,ADBE,-0.0634,-0.0174,0.0051,-0.0398
2025-04-21,ADBE,-0.0604,-0.0174,0.0051,-0.0398
2025-04-28,ADBE,-0.0565,-0.0174,0.0051,-0.0398
2025-05-05,ADBE,-0.052,-0.0174,0.0051,-0.0398
2025-05-12,ADBE,-0.04,-0.0174,0.0051,-0.0398
2025-05-19,ADBE,-0.0361,-0.0174,0.0051,-0.0398
2025-05-27,ADBE,-0.0322,-0.0174,0.0051,-0.0398
2025-06-02,ADBE,-0.0332,-0.0174,0.0051,-0.0398
2025-06-09,ADBE,-0.0118,-0.0174,0.0051,-0.0398
2025-06-16,ADBE,-0.0129,-0.0174,0.0051,-0.0398
2025-06-23,ADBE,-0.0161,-0.0174,0.0051,-0.0398
2025-06-30,ADBE,-0.0,-0.0174,0.0051,-0.0398
2025-07-07,ADBE,0.0125,-0.0174,0.0051,-0.0398
2025-07-14,ADBE,0.0101,-0.0174,0.0051,-0.0398
2025-07-21,ADBE,0.0079,-0.0174,0.0051,-0.0398
2025-07-28,ADBE,-0.0024,-0.0174,0.0051,-0.0398
2025-08-04,ADBE,-0.0134,-0.0174,0.0051,-0.0398
2025-08-11,ADBE,-0.0328,-0.0174,0.0051,-0.0398
2025-08-18,ADBE,-0.0343,-0.0174,0.0051,-0.0398
2025-08-25,ADBE,-0.0312,-0.0174,0.0051,-0.0398
2025-09-02,ADBE,-0.0372,-0.0174,0.0051,-0.0398
2024-07-29,ADI,0.0441,-0.0044,0.0282,-0.037
2024-08-05,ADI,0.04,-0.0044,0.0282,-0.037
2024-08-12,ADI,0.033,-0.0044,0.0282,-0.037
2024-08-19,ADI,-0.0082,-0.0044,0.0282,-0.037
2024-08-26,ADI,-0.0052,-0.0044,0.0282,-0.037
2024-09-03,ADI,-0.0131,-0.0044,0.0282,-0.037
2024-09-09,ADI,-0.0183,-0.0044,0.0282,-0.037
2024-09-16,ADI,-0.0123,-0.0044,0.0282,-0.037
2024-09-23,ADI,-0.0073,-0.0044,0.0282,-0.037
2024-09-30,ADI,-0.0061,-0.0044,0.0282,-0.037
2024-10-07,ADI,-0.0128,-0.0044,0.0282,-0.037
2024-10-14,ADI,-0.0144,-0.0044,0.0282,-0.037
2024-10-21,ADI,-0.0034,-0.0044,0.0282,-0.037
2024-10-28,ADI,0.0135,-0.0044,0.0282,-0.037
2024-11-04,ADI,0.0127,-0.0044,0.0282,-0.037
2024-11-11,ADI,-0.0005,-0.0044,0.0282,-0.037
2024-11-18,ADI,-0.0148,-0.0044,0.0282,-0.037
2024-11-25,ADI,-0.0041,-0.0044,0.0282,-0.037
2024-12-02,ADI,0.0044,-0.0044,0.0282,-0.037
2024-12-09,ADI,0.0065,-0.0044,0.0282,-0.037
2024-12-16,ADI,-0.0048,-0.0044,0.0282,-0.037
2024-12-23,ADI,-0.0068,-0.0044,0.0282,-0.037
2024-12-30,ADI,-0.0064,-0.0044,0.0282,-0.037
2025-01-06,ADI,-0.0039,-0.0044,0.0282,-0.037
2025-01-13,ADI,-0.0065,-0.0044,0.0282,-0.037
2025-01-21,ADI,-0.0026,-0.0044,0.0282,-0.037
2025-01-27,ADI,-0.0053,-0.0044,0.0282,-0.037
2025-02-03,ADI,-0.0096,-0.0044,0.0282,-0.037
2025-02-10,ADI,0.0005,-0.0044,0.0282,-0.037
2025-02-18,ADI,0.044,-0.0044,0.0282,-0.037
2025-02-24,ADI,0.0355,-0.0044,0.0282,-0.037
2025-03-03,ADI,0.0331,-0.0044,0.0282,-0.037
2025-03-10,ADI,0.0143,-0.0044,0.0282,-0.037
2025-03-17,ADI,0.0125,-0.0044,0.0282,-0.037
2025-03-24,ADI,0.0115,-0.0044,0.0282,-0.037
2025-03-31,ADI,-0.0442,-0.0044,0.0282,-0.037
2025-04-07,ADI,-0.0671,-0.0044,0.0282,-0.037
2025-04-14,ADI,-0.0694,-0.0044,0.0282,-0.037
2025-04-21,ADI,-0.0697,-0.0044,0.0282,-0.037
2025-04-28,ADI,-0.0607,-0.0044,0.0282,-0.037
2025-05-05,ADI,-0.0456,-0.0044,0.0282,-0.037
2025-05-12,ADI,-0.0248,-0.0044,0.0282,-0.037
2025-05-19,ADI,-0.0611,-0.0044,0.0282,-0.037
2025-05-27,ADI,-0.0708,-0.0044,0.0282,-0.037
2025-06-02,ADI,-0.0667,-0.0044,0.0282,-0.037
2025-06-09,ADI,-0.0418,-0.0044,0.0282,-0.037
2025-06-16,ADI,-0.033,-0.0044,0.0282,-0.037
2025-06-23,ADI,-0.0297,-0.0044,0.0282,-0.037
2025-06-30,ADI,0.0302,-0.0044,0.0282,-0.037
2025-07-07,ADI,0.0674,-0.0044,0.0282,-0.037
2025-07-14,ADI,0.0552,-0.0044,0.0282,-0.037
2025-07-21,ADI,0.0318,-0.0044,0.0282,-0.037
2025-07-28,ADI,0.0222,-0.0044,0.0282,-0.037
2025-08-04,ADI,0.0148,-0.0044,0.0282,-0.037
2025-08-11,ADI,0.0068,-0.0044,0.0282,-0.037
2025-08-18,ADI,0.0273,-0.0044,0.0282,-0.037
2025-08-25,ADI,0.0271,-0.0044,0.0282,-0.037
2025-09-02,ADI,0.0252,-0.0044,0.0282,-0.037
2024-07-29,ADM,0.0064,-0.0082,0.0272,-0.0436
2024-08-05,ADM,0.0111,-0.0082,0.0272,-0.0436
2024-08-12,ADM,0.004,-0.0082,0.0272,-0.0436
2024-08-19,ADM,0.008,-0.0082,0.0272,-0.0436
2024-08-26,ADM,0.0122,-0.0082,0.0272,-0.0436
2024-09-03,ADM,0.0136,-0.0082,0.0272,-0.0436
2024-09-09,ADM,0.0121,-0.0082,0.0272,-0.0436
2024-09-16,ADM,0.0152,-0.0082,0.0272,-0.0436
2024-09-23,ADM,0.018,-0.0082,0.0272,-0.0436
2024-09-30,ADM,0.0126,-0.0082,0.0272,-0.0436
2024-10-07,ADM,-0.0006,-0.0082,0.0272,-0.0436
2024-10-14,ADM,-0.0099,-0.0082,0.0272,-0.0436
2024-10-21,ADM,-0.012,-0.0082,0.0272,-0.0436
2024-10-28,ADM,-0.0016,-0.0082,0.0272,-0.0436
2024-11-04,ADM,-0.0508,-0.0082,0.0272,-0.0436
2024-11-11,ADM,-0.0497,-0.0082,0.0272,-0.0436
2024-11-18,ADM,-0.0568,-0.0082,0.0272,-0.0436
2024-11-25,ADM,-0.0572,-0.0082,0.0272,-0.0436
2024-12-02,ADM,-0.0622,-0.0082,0.0272,-0.0436
2024-12-09,ADM,-0.0619,-0.0082,0.0272,-0.0436
2024-12-16,ADM,-0.0722,-0.0082,0.0272,-0.0436
2024-12-23,ADM,-0.0764,-0.0082,0.0272,-0.0436
2024-12-30,ADM,-0.0748,-0.0082,0.0272,-0.0436
2025-01-06,ADM,-0.0694,-0.0082,0.0272,-0.0436
2025-01-13,ADM,-0.0585,-0.0082,0.0272,-0.0436
2025-01-21,ADM,-0.056,-0.0082,0.0272,-0.0436
2025-01-27,ADM,-0.0534,-0.0082,0.0272,-0.0436
2025-02-03,ADM,-0.0342,-0.0082,0.0272,-0.0436
2025-02-10,ADM,-0.0267,-0.0082,0.0272,-0.0436
2025-02-18,ADM,-0.0248,-0.0082,0.0272,-0.0436
2025-02-24,ADM,-0.0231,-0.0082,0.0272,-0.0436
2025-03-03,ADM,-0.0176,-0.0082,0.0272,-0.0436
2025-03-10,ADM,-0.0048,-0.0082,0.0272,-0.0436
2025-03-17,ADM,-0.0012,-0.0082,0.0272,-0.0436
2025-03-24,ADM,-0.0016,-0.0082,0.0272,-0.0436
2025-03-31,ADM,-0.0086,-0.0082,0.0272,-0.0436
2025-04-07,ADM,-0.0204,-0.0082,0.0272,-0.0436
2025-04-14,ADM,-0.0279,-0.0082,0.0272,-0.0436
2025-04-21,ADM,-0.0241,-0.0082,0.0272,-0.0436
2025-04-28,ADM,-0.0236,-0.0082,0.0272,-0.0436
2025-05-05,ADM,-0.0039,-0.0082,0.0272,-0.0436
2025-05-12,ADM,0.0011,-0.0082,0.0272,-0.0436
2025-05-19,ADM,0.0011,-0.0082,0.0272,-0.0436
2025-05-27,ADM,-0.003,-0.0082,0.0272,-0.0436
2025-06-02,ADM,-0.0085,-0.0082,0.0272,-0.0436
2025-06-09,ADM,-0.0039,-0.0082,0.0272,-0.0436
2025-06-16,ADM,0.0082,-0.0082,0.0272,-0.0436
2025-06-23,ADM,0.0126,-0.0082,0.0272,-0.0436
2025-06-30,ADM,0.0257,-0.0082,0.0272,-0.0436
2025-07-07,ADM,0.0433,-0.0082,0.0272,-0.0436
2025-07-14,ADM,0.0423,-0.0082,0.0272,-0.0436
2025-07-21,ADM,0.0432,-0.0082,0.0272,-0.0436
2025-07-28,ADM,0.041,-0.0082,0.0272,-0.0436
2025-08-04,ADM,0.0435,-0.0082,0.0272,-0.0436
2025-08-11,ADM,0.04,-0.0082,0.0272,-0.0436
2025-08-18,ADM,0.0503,-0.0082,0.0272,-0.0436
2025-08-25,ADM,0.0542,-0.0082,0.0272,-0.0436
2025-09-02,ADM,0.0569,-0.0082,0.0272,-0.0436
2024-07-29,ADP,0.0184,0.0099,0.0295,-0.0097
2024-08-05,ADP,0.0227,0.0099,0.0295,-0.0097
2024-08-12,ADP,0.0217,0.0099,0.0295,-0.0097
2024-08-19,ADP,0.0213,0.0099,0.0295,-0.0097
2024-08-26,ADP,0.0322,0.0099,0.0295,-0.0097
2024-09-03,ADP,0.035,0.0099,0.0295,-0.0097
2024-09-09,ADP,0.0346,0.0099,0.0295,-0.0097
2024-09-16,ADP,0.038,0.0099,0.0295,-0.0097
2024-09-23,ADP,0.0414,0.0099,0.0295,-0.0097
2024-09-30,ADP,0.0426,0.0099,0.0295,-0.0097
2024-10-07,ADP,0.0483,0.0099,0.0295,-0.0097
2024-10-14,ADP,0.0409,0.0099,0.0295,-0.0097
2024-10-21,ADP,0.0435,0.0099,0.0295,-0.0097
2024-10-28,ADP,0.0274,0.0099,0.0295,-0.0097
2024-11-04,ADP,0.0369,0.0099,0.0295,-0.0097
2024-11-11,ADP,0.0355,0.0099,0.0295,-0.0097
2024-11-18,ADP,0.0347,0.0099,0.0295,-0.0097
2024-11-25,ADP,0.0316,0.0099,0.0295,-0.0097
2024-12-02,ADP,0.0313,0.0099,0.0295,-0.0097
2024-12-09,ADP,0.026,0.0099,0.0295,-0.0097
2024-12-16,ADP,0.0157,0.0099,0.0295,-0.0097
2024-12-23,ADP,0.0145,0.0099,0.0295,-0.0097
2024-12-30,ADP,0.0128,0.0099,0.0295,-0.0097
2025-01-06,ADP,0.0081,0.0099,0.0295,-0.0097
2025-01-13,ADP,0.0085,0.0099,0.0295,-0.0097
2025-01-21,ADP,0.0077,0.0099,0.0295,-0.0097
2025-01-27,ADP,0.0137,0.0099,0.0295,-0.0097
2025-02-03,ADP,0.0042,0.0099,0.0295,-0.0097
2025-02-10,ADP,0.0016,0.0099,0.0295,-0.0097
2025-02-18,ADP,0.002,0.0099,0.0295,-0.0097
2025-02-24,ADP,0.003,0.0099,0.0295,-0.0097
2025-03-03,ADP,-0.0008,0.0099,0.0295,-0.0097
2025-03-10,ADP,-0.008,0.0099,0.0295,-0.0097
2025-03-17,ADP,0.0028,0.0099,0.0295,-0.0097
2025-03-24,ADP,0.0054,0.0099,0.0295,-0.0097
2025-03-31,ADP,0.0032,0.0099,0.0295,-0.0097
2025-04-07,ADP,-0.0106,0.0099,0.0295,-0.0097
2025-04-14,ADP,-0.0129,0.0099,0.0295,-0.0097
2025-04-21,ADP,-0.0151,0.0099,0.0295,-0.0097
2025-04-28,ADP,-0.0215,0.0099,0.0295,-0.0097
2025-05-05,ADP,-0.0209,0.0099,0.0295,-0.0097
2025-05-12,ADP,-0.0139,0.0099,0.0295,-0.0097
2025-05-19,ADP,-0.0111,0.0099,0.0295,-0.0097
2025-05-27,ADP,-0.0098,0.0099,0.0295,-0.0097
2025-06-02,ADP,-0.0062,0.0099,0.0295,-0.0097
2025-06-09,ADP,-0.0044,0.0099,0.0295,-0.0097
2025-06-16,ADP,-0.0101,0.0099,0.0295,-0.0097
2025-06-23,ADP,-0.0158,0.0099,0.0295,-0.0097
2025-06-30,ADP,-0.0134,0.0099,0.0295,-0.0097
2025-07-07,ADP,0.0024,0.0099,0.0295,-0.0097
2025-07-14,ADP,0.001,0.0099,0.0295,-0.0097
2025-07-21,ADP,0.0026,0.0099,0.0295,-0.0097
2025-07-28,ADP,0.0045,0.0099,0.0295,-0.0097
2025-08-04,ADP,0.0014,0.0099,0.0295,-0.0097
2025-08-11,ADP,-0.0065,0.0099,0.0295,-0.0097
2025-08-18,ADP,-0.0077,0.0099,0.0295,-0.0097
2025-08-25,ADP,-0.0091,0.0099,0.0295,-0.0097
2025-09-02,ADP,-0.0156,0.0099,0.0295,-0.0097
2024-07-29,ADSK,0.0085,0.0125,0.0421,-0.0172
2024-08-05,ADSK,0.001,0.0125,0.0421,-0.0172
2024-08-12,ADSK,0.0027,0.0125,0.0421,-0.0172
2024-08-19,ADSK,0.0111,0.0125,0.0421,-0.0172
2024-08-26,ADSK,0.0406,0.0125,0.0421,-0.0172
2024-09-03,ADSK,0.0365,0.0125,0.0421,-0.0172
2024-09-09,ADSK,0.0308,0.0125,0.0421,-0.0172
2024-09-16,ADSK,0.0212,0.0125,0.0421,-0.0172
2024-09-23,ADSK,0.0201,0.0125,0.0421,-0.0172
2024-09-30,ADSK,0.0186,0.0125,0.0421,-0.0172
2024-10-07,ADSK,0.0178,0.0125,0.0421,-0.0172
2024-10-14,ADSK,0.0284,0.0125,0.0421,-0.0172
2024-10-21,ADSK,0.0306,0.0125,0.0421,-0.0172
2024-10-28,ADSK,0.0382,0.0125,0.0421,-0.0172
2024-11-04,ADSK,0.0536,0.0125,0.0421,-0.0172
2024-11-11,ADSK,0.0586,0.0125,0.0421,-0.0172
2024-11-18,ADSK,0.0598,0.0125,0.0421,-0.0172
2024-11-25,ADSK,0.0361,0.0125,0.0421,-0.0172
2024-12-02,ADSK,0.0451,0.0125,0.0421,-0.0172
2024-12-09,ADSK,0.0462,0.0125,0.0421,-0.0172
2024-12-16,ADSK,0.0356,0.0125,0.0421,-0.0172
2024-12-23,ADSK,0.0318,0.0125,0.0421,-0.0172
2024-12-30,ADSK,0.0306,0.0125,0.0421,-0.0172
2025-01-06,ADSK,0.0226,0.0125,0.0421,-0.0172
2025-01-13,ADSK,0.0104,0.0125,0.0421,-0.0172
2025-01-21,ADSK,0.0103,0.0125,0.0421,-0.0172
2025-01-27,ADSK,0.0208,0.0125,0.0421,-0.0172
2025-02-03,ADSK,0.0172,0.0125,0.0421,-0.0172
2025-02-10,ADSK,0.0056,0.0125,0.0421,-0.0172
2025-02-18,ADSK,-0.007,0.0125,0.0421,-0.0172
2025-02-24,ADSK,-0.0252,0.0125,0.0421,-0.0172
2025-03-03,ADSK,-0.0481,0.0125,0.0421,-0.0172
2025-03-10,ADSK,-0.0385,0.0125,0.0421,-0.0172
2025-03-17,ADSK,-0.0336,0.0125,0.0421,-0.0172
2025-03-24,ADSK,-0.0273,0.0125,0.0421,-0.0172
2025-03-31,ADSK,-0.0319,0.0125,0.0421,-0.0172
2025-04-07,ADSK,-0.0406,0.0125,0.0421,-0.0172
2025-04-14,ADSK,-0.0409,0.0125,0.0421,-0.0172
2025-04-21,ADSK,-0.0395,0.0125,0.0421,-0.0172
2025-04-28,ADSK,-0.0445,0.0125,0.0421,-0.0172
2025-05-05,ADSK,-0.0364,0.0125,0.0421,-0.0172
2025-05-12,ADSK,-0.0269,0.0125,0.0421,-0.0172
2025-05-19,ADSK,-0.0154,0.0125,0.0421,-0.0172
2025-05-27,ADSK,0.0009,0.0125,0.0421,-0.0172
2025-06-02,ADSK,0.0176,0.0125,0.0421,-0.0172
2025-06-09,ADSK,0.0146,0.0125,0.0421,-0.0172
2025-06-16,ADSK,0.0135,0.0125,0.0421,-0.0172
2025-06-23,ADSK,0.0108,0.0125,0.0421,-0.0172
2025-06-30,ADSK,0.0262,0.0125,0.0421,-0.0172
2025-07-07,ADSK,0.0302,0.0125,0.0421,-0.0172
2025-07-14,ADSK,0.0445,0.0125,0.0421,-0.0172
2025-07-21,ADSK,0.0428,0.0125,0.0421,-0.0172
2025-07-28,ADSK,0.041,0.0125,0.0421,-0.0172
2025-08-04,ADSK,0.0303,0.0125,0.0421,-0.0172
2025-08-11,ADSK,0.024,0.0125,0.0421,-0.0172
2025-08-18,ADSK,0.0183,0.0125,0.0421,-0.0172
2025-08-25,ADSK,0.0451,0.0125,0.0421,-0.0172
2025-09-02,ADSK,0.0356,0.0125,0.0421,-0.0172
2024-07-29,AEE,0.0309,0.0199,0.0435,-0.0037
2024-08-05,AEE,0.0343,0.0199,0.0435,-0.0037
2024-08-12,AEE,0.0344,0.0199,0.0435,-0.0037
2024-08-19,AEE,0.051,0.0199,0.0435,-0.0037
2024-08-26,AEE,0.0548,0.0199,0.0435,-0.0037
2024-09-03,AEE,0.0556,0.0199,0.0435,-0.0037
2024-09-09,AEE,0.0601,0.0199,0.0435,-0.0037
2024-09-16,AEE,0.0636,0.0199,0.0435,-0.0037
2024-09-23,AEE,0.068,0.0199,0.0435,-0.0037
2024-09-30,AEE,0.0706,0.0199,0.0435,-0.0037
2024-10-07,AEE,0.0602,0.0199,0.0435,-0.0037
2024-10-14,AEE,0.0509,0.0199,0.0435,-0.0037
2024-10-21,AEE,0.0454,0.0199,0.0435,-0.0037
2024-10-28,AEE,0.0261,0.0199,0.0435,-0.0037
2024-11-04,AEE,0.0191,0.0199,0.0435,-0.0037
2024-11-11,AEE,0.0135,0.0199,0.0435,-0.0037
2024-11-18,AEE,0.0136,0.0199,0.0435,-0.0037
2024-11-25,AEE,0.0156,0.0199,0.0435,-0.0037
2024-12-02,AEE,0.0149,0.0199,0.0435,-0.0037
2024-12-09,AEE,0.0169,0.0199,0.0435,-0.0037
2024-12-16,AEE,0.0109,0.0199,0.0435,-0.0037
2024-12-23,AEE,0.0088,0.0199,0.0435,-0.0037
2024-12-30,AEE,0.0066,0.0199,0.0435,-0.0037
2025-01-06,AEE,0.0038,0.0199,0.0435,-0.0037
2025-01-13,AEE,0.0149,0.0199,0.0435,-0.0037
2025-01-21,AEE,0.0197,0.0199,0.0435,-0.0037
2025-01-27,AEE,0.02,0.0199,0.0435,-0.0037
2025-02-03,AEE,0.022,0.0199,0.0435,-0.0037
2025-02-10,AEE,0.0279,0.0199,0.0435,-0.0037
2025-02-18,AEE,0.0249,0.0199,0.0435,-0.0037
2025-02-24,AEE,0.0248,0.0199,0.0435,-0.0037
2025-03-03,AEE,0.0288,0.0199,0.0435,-0.0037
2025-03-10,AEE,0.0274,0.0199,0.0435,-0.0037
2025-03-17,AEE,0.0345,0.0199,0.0435,-0.0037
2025-03-24,AEE,0.0317,0.0199,0.0435,-0.0037
2025-03-31,AEE,0.0265,0.0199,0.0435,-0.0037
2025-04-07,AEE,0.0205,0.0199,0.0435,-0.0037
2025-04-14,AEE,0.0093,0.0199,0.0435,-0.0037
2025-04-21,AEE,0.005,0.0199,0.0435,-0.0037
2025-04-28,AEE,0.0041,0.0199,0.0435,-0.0037
2025-05-05,AEE,0.0024,0.0199,0.0435,-0.0037
2025-05-12,AEE,-0.0117,0.0199,0.0435,-0.0037
2025-05-19,AEE,-0.0119,0.0199,0.0435,-0.0037
2025-05-27,AEE,-0.0162,0.0199,0.0435,-0.0037
2025-06-02,AEE,-0.0233,0.0199,0.0435,-0.0037
2025-06-09,AEE,-0.0228,0.0199,0.0435,-0.0037
2025-06-16,AEE,-0.0231,0.0199,0.0435,-0.0037
2025-06-23,AEE,-0.0213,0.0199,0.0435,-0.0037
2025-06-30,AEE,-0.0215,0.0199,0.0435,-0.0037
2025-07-07,AEE,-0.015,0.0199,0.0435,-0.0037
2025-07-14,AEE,0.0031,0.0199,0.0435,-0.0037
2025-07-21,AEE,0.0085,0.0199,0.0435,-0.0037
2025-07-28,AEE,0.0147,0.0199,0.0435,-0.0037
2025-08-04,AEE,0.015,0.0199,0.0435,-0.0037
2025-08-11,AEE,0.0219,0.0199,0.0435,-0.0037
2025-08-18,AEE,0.0216,0.0199,0.0435,-0.0037
2025-08-25,AEE,0.0204,0.0199,0.0435,-0.0037
2025-09-02,AEE,0.0197,0.0199,0.0435,-0.0037
2024-07-29,AEP,0.0431,0.0118,0.0382,-0.0146
2024-08-05,AEP,0.0422,0.0118,0.0382,-0.0146
2024-08-12,AEP,0.0436,0.0118,0.0382,-0.0146
2024-08-19,AEP,0.0434,0.0118,0.0382,-0.0146
2024-08-26,AEP,0.0528,0.0118,0.0382,-0.0146
2024-09-03,AEP,0.0582,0.0118,0.0382,-0.0146
2024-09-09,AEP,0.063,0.0118,0.0382,-0.0146
2024-09-16,AEP,0.0655,0.0118,0.0382,-0.0146
2024-09-23,AEP,0.0671,0.0118,0.0382,-0.0146
2024-09-30,AEP,0.0615,0.0118,0.0382,-0.0146
2024-10-07,AEP,0.0469,0.0118,0.0382,-0.0146
2024-10-14,AEP,0.0386,0.0118,0.0382,-0.0146
2024-10-21,AEP,0.0346,0.0118,0.0382,-0.0146
2024-10-28,AEP,0.0143,0.0118,0.0382,-0.0146
2024-11-04,AEP,0.0042,0.0118,0.0382,-0.0146
2024-11-11,AEP,-0.012,0.0118,0.0382,-0.0146
2024-11-18,AEP,-0.0122,0.0118,0.0382,-0.0146
2024-11-25,AEP,-0.0106,0.0118,0.0382,-0.0146
2024-12-02,AEP,-0.0169,0.0118,0.0382,-0.0146
2024-12-09,AEP,-0.0267,0.0118,0.0382,-0.0146
2024-12-16,AEP,-0.0298,0.0118,0.0382,-0.0146
2024-12-23,AEP,-0.0302,0.0118,0.0382,-0.0146
2024-12-30,AEP,-0.0271,0.0118,0.0382,-0.0146
2025-01-06,AEP,-0.018,0.0118,0.0382,-0.0146
2025-01-13,AEP,-0.0094,0.0118,0.0382,-0.0146
2025-01-21,AEP,-0.0108,0.0118,0.0382,-0.0146
2025-01-27,AEP,-0.0009,0.0118,0.0382,-0.0146
2025-02-03,AEP,0.0016,0.0118,0.0382,-0.0146
2025-02-10,AEP,0.0112,0.0118,0.0382,-0.0146
2025-02-18,AEP,0.0164,0.0118,0.0382,-0.0146
2025-02-24,AEP,0.0164,0.0118,0.0382,-0.0146
2025-03-03,AEP,0.0168,0.0118,0.0382,-0.0146
2025-03-10,AEP,0.0235,0.0118,0.0382,-0.0146
2025-03-17,AEP,0.0287,0.0118,0.0382,-0.0146
2025-03-24,AEP,0.0251,0.0118,0.0382,-0.0146
2025-03-31,AEP,0.0275,0.0118,0.0382,-0.0146
2025-04-07,AEP,0.0228,0.0118,0.0382,-0.0146
2025-04-14,AEP,0.0172,0.0118,0.0382,-0.0146
2025-04-21,AEP,0.0203,0.0118,0.0382,-0.0146
2025-04-28,AEP,0.0136,0.0118,0.0382,-0.0146
2025-05-05,AEP,0.0109,0.0118,0.0382,-0.0146
2025-05-12,AEP,-0.0041,0.0118,0.0382,-0.0146
2025-05-19,AEP,-0.0116,0.0118,0.0382,-0.0146
2025-05-27,AEP,-0.0159,0.0118,0.0382,-0.0146
2025-06-02,AEP,-0.0192,0.0118,0.0382,-0.0146
2025-06-09,AEP,-0.0184,0.0118,0.0382,-0.0146
2025-06-16,AEP,-0.0182,0.0118,0.0382,-0.0146
2025-06-23,AEP,-0.015,0.0118,0.0382,-0.0146
2025-06-30,AEP,-0.0191,0.0118,0.0382,-0.0146
2025-07-07,AEP,-0.0112,0.0118,0.0382,-0.0146
2025-07-14,AEP,-0.0079,0.0118,0.0382,-0.0146
2025-07-21,AEP,-0.0036,0.0118,0.0382,-0.0146
2025-07-28,AEP,0.0068,0.0118,0.0382,-0.0146
2025-08-04,AEP,0.0118,0.0118,0.0382,-0.0146
2025-08-11,AEP,0.0213,0.0118,0.0382,-0.0146
2025-08-18,AEP,0.0172,0.0118,0.0382,-0.0146
2025-08-25,AEP,0.0149,0.0118,0.0382,-0.0146
2025-09-02,AEP,0.0094,0.0118,0.0382,-0.0146
2024-07-29,AES,-0.0091,-0.0285,0.018,-0.075
2024-08-05,AES,-0.0344,-0.0285,0.018,-0.075
2024-08-12,AES,-0.0449,-0.0285,0.018,-0.075
2024-08-19,AES,-0.0347,-0.0285,0.018,-0.075
2024-08-26,AES,-0.0365,-0.0285,0.018,-0.075
2024-09-03,AES,-0.0421,-0.0285,0.018,-0.075
2024-09-09,AES,-0.0258,-0.0285,0.018,-0.075
2024-09-16,AES,-0.0262,-0.0285,0.018,-0.075
2024-09-23,AES,-0.0052,-0.0285,0.018,-0.075
2024-09-30,AES,0.0008,-0.0285,0.018,-0.075
2024-10-07,AES,-0.0187,-0.0285,0.018,-0.075
2024-10-14,AES,-0.0187,-0.0285,0.018,-0.075
2024-10-21,AES,-0.0207,-0.0285,0.018,-0.075
2024-10-28,AES,-0.047,-0.0285,0.018,-0.075
2024-11-04,AES,-0.0645,-0.0285,0.018,-0.075
2024-11-11,AES,-0.067,-0.0285,0.018,-0.075
2024-11-18,AES,-0.0833,-0.0285,0.018,-0.075
2024-11-25,AES,-0.0939,-0.0285,0.018,-0.075
2024-12-02,AES,-0.0821,-0.0285,0.018,-0.075
2024-12-09,AES,-0.0854,-0.0285,0.018,-0.075
2024-12-16,AES,-0.0959,-0.0285,0.018,-0.075
2024-12-23,AES,-0.1077,-0.0285,0.018,-0.075
2024-12-30,AES,-0.1087,-0.0285,0.018,-0.075
2025-01-06,AES,-0.0913,-0.0285,0.018,-0.075
2025-01-13,AES,-0.0931,-0.0285,0.018,-0.075
2025-01-21,AES,-0.0964,-0.0285,0.018,-0.075
2025-01-27,AES,-0.0767,-0.0285,0.018,-0.075
2025-02-03,AES,-0.0535,-0.0285,0.018,-0.075
2025-02-10,AES,-0.0617,-0.0285,0.018,-0.075
2025-02-18,AES,-0.0561,-0.0285,0.018,-0.075
2025-02-24,AES,-0.0282,-0.0285,0.018,-0.075
2025-03-03,AES,-0.0323,-0.0285,0.018,-0.075
