Date,Ticker,Sharpe_Rank
2024-12-31,ABNB,21.7
2025-01-02,ABNB,21.9
2025-01-03,ABNB,37.6
2025-01-06,ABNB,45.8
2025-01-07,ABNB,27.9
2025-01-08,ABNB,24.2
2025-01-10,ABNB,19.9
2025-01-13,ABNB,18.3
2025-01-14,ABNB,19.3
2025-01-15,ABNB,59.6
2025-01-16,ABNB,53.6
2025-01-17,ABNB,67.8
2025-01-22,ABNB,67.1
2025-01-23,ABNB,44.3
2025-01-24,ABNB,20.8
2025-01-27,ABNB,25.5
2025-01-28,ABNB,35.1
2025-01-29,ABNB,51.7
2025-01-30,ABNB,54.1
2025-01-31,ABNB,53.1
2025-02-03,ABNB,44.6
2025-02-04,ABNB,31.5
2025-02-05,ABNB,23.7
2025-02-06,ABNB,58.9
2025-02-07,ABNB,75.7
2025-02-12,ABNB,91.0
2025-02-13,ABNB,82.7
2025-02-14,ABNB,98.1
2025-02-18,ABNB,94.3
2025-02-19,ABNB,93.4
2025-02-20,ABNB,91.2
2025-02-21,ABNB,81.1
2025-02-24,ABNB,86.7
2025-02-25,ABNB,81.6
2025-02-26,ABNB,81.4
2025-02-27,ABNB,77.3
2025-02-28,ABNB,77.1
2025-03-03,ABNB,78.1
2025-03-04,ABNB,79.5
2025-03-05,ABNB,79.3
2025-03-06,ABNB,70.9
2025-03-07,ABNB,65.2
2025-03-10,ABNB,53.5
2025-03-11,ABNB,39.6
2025-03-12,ABNB,44.0
2025-03-13,ABNB,20.0
2025-03-14,ABNB,25.6
2025-03-17,ABNB,11.6
2025-03-18,ABNB,1.4
2025-03-19,ABNB,2.5
2025-03-20,ABNB,4.7
2025-03-21,ABNB,18.0
2025-03-24,ABNB,18.4
2025-03-25,ABNB,23.5
2025-03-26,ABNB,17.4
2025-03-27,ABNB,19.5
2025-03-28,ABNB,12.1
2025-03-31,ABNB,9.1
2025-04-01,ABNB,11.4
2025-04-02,ABNB,12.4
2025-04-03,ABNB,13.7
2025-04-04,ABNB,5.0
2025-04-07,ABNB,6.5
2025-04-08,ABNB,14.8
2025-04-09,ABNB,54.9
2025-04-10,ABNB,54.9
2025-04-11,ABNB,49.0
2025-04-14,ABNB,39.6
2025-04-15,ABNB,44.9
2025-04-16,ABNB,39.4
2025-04-17,ABNB,38.5
2025-04-21,ABNB,31.1
2025-04-22,ABNB,37.6
2025-04-23,ABNB,44.3
2025-04-24,ABNB,55.9
2025-04-25,ABNB,60.7
2025-04-28,ABNB,74.5
2025-04-29,ABNB,79.0
2025-04-30,ABNB,69.0
2025-05-01,ABNB,70.3
2025-05-02,ABNB,83.1
2025-05-05,ABNB,92.2
2025-05-06,ABNB,90.3
2025-05-07,ABNB,92.0
2025-05-08,ABNB,74.3
2025-05-09,ABNB,91.9
2025-05-12,ABNB,99.3
2025-05-13,ABNB,99.8
2025-05-14,ABNB,99.3
2025-05-15,ABNB,99.3
2025-05-16,ABNB,99.8
2025-05-19,ABNB,99.3
2025-05-20,ABNB,95.3
2025-05-21,ABNB,81.2
2025-05-22,ABNB,75.7
2025-05-23,ABNB,69.8
2025-05-27,ABNB,75.7
2025-05-28,ABNB,65.0
2025-05-29,ABNB,76.8
2025-05-30,ABNB,70.1
2025-06-02,ABNB,68.9
2025-06-03,ABNB,77.7
2025-06-04,ABNB,86.4
2025-06-05,ABNB,90.3
2025-06-06,ABNB,89.5
2025-06-09,ABNB,84.7
2025-06-10,ABNB,66.5
2025-06-11,ABNB,45.4
2025-06-12,ABNB,49.4
2025-06-13,ABNB,38.3
2025-06-16,ABNB,41.7
2025-06-17,ABNB,33.0
2025-06-18,ABNB,48.1
2025-06-20,ABNB,66.7
2025-06-23,ABNB,55.7
2025-06-24,ABNB,70.4
2025-06-25,ABNB,43.3
2025-06-26,ABNB,69.2
2025-06-27,ABNB,75.2
2025-06-30,ABNB,60.4
2025-07-02,ABNB,54.8
2025-07-03,ABNB,57.5
2025-07-07,ABNB,41.3
2025-07-08,ABNB,25.0
2025-07-09,ABNB,28.4
2025-07-10,ABNB,32.5
2025-07-11,ABNB,26.6
2025-07-14,ABNB,41.9
2025-07-15,ABNB,49.4
2025-07-16,ABNB,37.1
2025-07-17,ABNB,73.8
2025-07-18,ABNB,77.4
2025-07-21,ABNB,76.4
2025-07-22,ABNB,83.1
2025-07-23,ABNB,78.4
2025-07-24,ABNB,92.3
2025-07-25,ABNB,78.6
2025-07-28,ABNB,79.4
2025-07-29,ABNB,63.3
2025-07-30,ABNB,31.9
2025-07-31,ABNB,20.2
2025-08-01,ABNB,9.1
2025-08-04,ABNB,16.1
2025-08-05,ABNB,13.7
2025-08-06,ABNB,15.3
2025-08-07,ABNB,6.9
2025-08-08,ABNB,10.9
2025-08-11,ABNB,2.8
2025-08-12,ABNB,10.7
2025-08-13,ABNB,16.7
2025-08-14,ABNB,11.1
2025-08-15,ABNB,11.7
2025-08-18,ABNB,15.5
2025-08-19,ABNB,13.1
2025-08-20,ABNB,9.1
2025-08-21,ABNB,8.9
2025-08-22,ABNB,18.1
2025-08-25,ABNB,13.1
2025-08-26,ABNB,21.0
2025-08-27,ABNB,32.9
2025-08-28,ABNB,44.8
2025-08-29,ABNB,57.5
2025-09-02,ABNB,35.1
2025-09-03,ABNB,50.0
2025-09-04,ABNB,49.0
2024-08-01,ABT,97.7
2024-08-02,ABT,93.5
2024-08-05,ABT,89.6
2024-08-06,ABT,96.0
2024-08-07,ABT,86.5
2024-08-08,ABT,79.6
2024-08-09,ABT,76.8
2024-08-12,ABT,77.6
2024-08-13,ABT,80.0
2024-08-14,ABT,75.8
2024-08-15,ABT,98.4
2024-08-16,ABT,95.5
2024-08-19,ABT,92.6
2024-08-20,ABT,81.4
2024-08-21,ABT,59.7
2024-08-22,ABT,74.3
2024-08-23,ABT,90.8
2024-08-26,ABT,92.3
2024-08-27,ABT,88.8
2024-08-28,ABT,78.0
2024-08-29,ABT,44.0
2024-08-30,ABT,31.4
2024-09-03,ABT,67.0
2024-09-04,ABT,52.2
2024-09-05,ABT,35.9
2024-09-06,ABT,45.7
2024-09-09,ABT,94.8
2024-09-10,ABT,99.0
2024-09-11,ABT,96.0
2024-09-12,ABT,77.5
2024-09-13,ABT,52.9
2024-09-16,ABT,69.8
2024-09-17,ABT,63.0
2024-09-18,ABT,45.5
2024-09-19,ABT,32.1
2024-09-20,ABT,25.4
2024-09-23,ABT,30.2
2024-09-24,ABT,19.5
2024-09-25,ABT,15.8
2024-09-26,ABT,18.9
2024-09-27,ABT,17.7
2024-09-30,ABT,27.8
2024-10-01,ABT,13.3
2024-10-02,ABT,16.2
2024-10-03,ABT,18.2
2024-10-04,ABT,11.2
2024-10-07,ABT,3.7
2024-10-08,ABT,3.6
2024-10-09,ABT,17.1
2024-10-10,ABT,12.0
2024-10-11,ABT,27.1
2024-10-14,ABT,30.1
2024-10-15,ABT,6.1
2024-10-16,ABT,56.7
2024-10-17,ABT,58.6
2024-10-18,ABT,73.4
2024-10-21,ABT,46.8
2024-10-22,ABT,53.2
2024-10-23,ABT,64.4
2024-10-24,ABT,61.1
2024-10-25,ABT,43.3
2024-10-28,ABT,32.5
2024-10-29,ABT,29.8
2024-10-30,ABT,38.8
2024-10-31,ABT,42.4
2024-11-01,ABT,78.2
2024-11-04,ABT,66.5
2024-11-05,ABT,61.8
2024-11-06,ABT,46.7
2024-11-07,ABT,40.7
2024-11-08,ABT,44.6
2024-11-11,ABT,40.3
2024-11-12,ABT,44.1
2024-11-13,ABT,28.4
2024-11-14,ABT,24.5
2024-11-15,ABT,19.1
2024-11-18,ABT,45.4
2024-11-19,ABT,51.0
2024-11-20,ABT,33.5
2024-11-21,ABT,46.5
2024-11-22,ABT,68.1
2024-11-25,ABT,69.4
2024-11-26,ABT,73.1
2024-11-27,ABT,71.4
2024-12-02,ABT,26.6
2024-12-03,ABT,4.2
2024-12-04,ABT,2.3
2024-12-05,ABT,5.9
2024-12-06,ABT,19.8
2024-12-09,ABT,2.2
2024-12-10,ABT,3.1
2024-12-11,ABT,2.2
2024-12-12,ABT,3.0
2024-12-13,ABT,4.3
2024-12-16,ABT,0.4
2024-12-17,ABT,0.4
2024-12-18,ABT,0.4
2024-12-19,ABT,2.1
2024-12-20,ABT,4.5
2024-12-23,ABT,2.9
2024-12-24,ABT,3.7
2024-12-26,ABT,5.2
2024-12-27,ABT,2.0
2024-12-30,ABT,1.2
2024-12-31,ABT,6.7
2025-01-02,ABT,7.8
2025-01-03,ABT,12.0
2025-01-06,ABT,11.9
2025-01-07,ABT,14.1
2025-01-08,ABT,23.1
2025-01-10,ABT,13.5
2025-01-13,ABT,27.6
2025-01-14,ABT,26.7
2025-01-15,ABT,21.0
2025-01-16,ABT,60.6
2025-01-17,ABT,50.0
2025-01-21,ABT,81.7
2025-01-22,ABT,86.8
2025-01-23,ABT,97.2
2025-01-24,ABT,98.9
2025-01-27,ABT,99.7
2025-01-28,ABT,98.3
2025-01-29,ABT,99.0
2025-01-30,ABT,99.7
2025-01-31,ABT,99.0
2025-02-03,ABT,98.6
2025-02-04,ABT,99.0
2025-02-05,ABT,99.7
2025-02-06,ABT,95.7
2025-02-07,ABT,95.4
2025-02-10,ABT,99.0
2025-02-11,ABT,98.4
2025-02-12,ABT,97.7
2025-02-13,ABT,99.7
2025-02-14,ABT,96.5
2025-02-18,ABT,96.5
2025-02-19,ABT,92.5
2025-02-20,ABT,93.4
2025-02-21,ABT,87.3
2025-02-24,ABT,85.5
2025-02-25,ABT,75.5
2025-02-26,ABT,83.8
2025-02-27,ABT,82.1
2025-02-28,ABT,85.2
2025-03-03,ABT,90.1
2025-03-04,ABT,83.0
2025-03-05,ABT,81.7
2025-03-06,ABT,58.5
2025-03-07,ABT,82.7
2025-03-10,ABT,82.0
2025-03-11,ABT,52.3
2025-03-12,ABT,40.8
2025-03-13,ABT,43.4
2025-03-14,ABT,25.6
2025-03-17,ABT,34.2
2025-03-18,ABT,31.7
2025-03-19,ABT,28.2
2025-03-20,ABT,16.9
2025-03-21,ABT,13.0
2025-03-24,ABT,14.3
2025-03-25,ABT,8.7
2025-03-26,ABT,12.2
2025-03-27,ABT,35.9
2025-03-28,ABT,24.5
2025-03-31,ABT,22.7
2025-04-01,ABT,30.9
2025-04-02,ABT,29.4
2025-04-03,ABT,40.5
2025-04-04,ABT,15.7
2025-04-07,ABT,14.8
2025-04-08,ABT,24.6
2025-04-09,ABT,46.6
2025-04-10,ABT,39.0
2025-04-11,ABT,59.2
2025-04-14,ABT,59.1
2025-04-15,ABT,57.8
2025-04-16,ABT,64.8
2025-04-17,ABT,69.2
2025-04-21,ABT,66.7
2025-04-22,ABT,69.8
2025-04-23,ABT,69.0
2025-04-24,ABT,64.2
2025-04-25,ABT,48.3
2025-04-28,ABT,52.2
2025-04-29,ABT,47.6
2025-04-30,ABT,54.1
2025-05-01,ABT,52.2
2025-05-02,ABT,60.2
2025-05-05,ABT,80.8
2025-05-06,ABT,83.0
2025-05-07,ABT,89.0
2025-05-08,ABT,78.3
2025-05-09,ABT,86.7
2025-05-12,ABT,69.9
2025-05-13,ABT,48.2
2025-05-14,ABT,56.9
2025-05-15,ABT,63.7
2025-05-16,ABT,63.0
2025-05-20,ABT,61.3
2025-05-21,ABT,60.1
2025-05-22,ABT,55.6
2025-05-23,ABT,57.3
2025-05-27,ABT,61.7
2025-05-28,ABT,51.5
2025-05-29,ABT,55.3
2025-05-30,ABT,58.5
2025-06-02,ABT,45.7
2025-06-03,ABT,48.3
2025-06-04,ABT,40.5
2025-06-05,ABT,41.8
2025-06-06,ABT,38.7
2025-06-09,ABT,42.1
2025-06-10,ABT,56.1
2025-06-11,ABT,76.8
2025-06-12,ABT,82.8
2025-06-13,ABT,52.7
2025-06-16,ABT,17.9
2025-06-17,ABT,8.1
2025-06-18,ABT,10.7
2025-06-20,ABT,27.0
2025-06-23,ABT,36.5
2025-06-24,ABT,79.2
2025-06-25,ABT,66.7
2025-06-26,ABT,52.0
2025-06-27,ABT,51.2
2025-06-30,ABT,58.2
2025-07-01,ABT,59.6
2025-07-02,ABT,43.6
2025-07-03,ABT,52.8
2025-07-07,ABT,41.1
2025-07-08,ABT,39.1
2025-07-09,ABT,40.9
2025-07-10,ABT,37.3
2025-07-11,ABT,26.2
2025-07-14,ABT,18.1
2025-07-15,ABT,17.9
2025-07-16,ABT,29.4
2025-07-17,ABT,18.1
2025-07-18,ABT,29.8
2025-07-21,ABT,31.2
2025-07-22,ABT,33.7
2025-07-23,ABT,20.8
2025-07-24,ABT,18.7
2025-07-25,ABT,32.9
2025-07-28,ABT,28.8
2025-07-29,ABT,30.0
2025-07-30,ABT,30.2
2025-07-31,ABT,30.4
2025-08-01,ABT,33.7
2025-08-04,ABT,45.6
2025-08-05,ABT,52.4
2025-08-06,ABT,53.2
2025-08-07,ABT,55.8
2025-08-08,ABT,67.1
2025-08-11,ABT,60.5
2025-08-12,ABT,61.5
2025-08-13,ABT,54.2
2025-08-14,ABT,82.9
2025-08-15,ABT,85.9
2025-08-18,ABT,78.4
2025-08-20,ABT,80.8
2025-08-21,ABT,80.0
2025-08-22,ABT,79.0
2025-08-25,ABT,74.6
2025-08-26,ABT,66.7
2025-08-27,ABT,62.9
2025-08-28,ABT,75.0
2025-08-29,ABT,75.6
2025-09-02,ABT,48.2
2025-09-03,ABT,84.5
2025-09-04,ABT,84.9
2024-08-01,ACGL,95.5
2024-08-02,ACGL,97.8
2024-08-05,ACGL,85.4
2024-08-06,ACGL,86.0
2024-08-07,ACGL,94.2
2024-08-08,ACGL,98.1
2024-08-09,ACGL,98.2
2024-08-12,ACGL,91.4
2024-08-13,ACGL,88.3
2024-08-14,ACGL,98.4
2024-08-15,ACGL,98.4
2024-08-16,ACGL,98.5
2024-08-19,ACGL,97.1
2024-08-20,ACGL,98.6
2024-08-21,ACGL,98.6
2024-08-22,ACGL,98.6
2024-08-23,ACGL,97.4
2024-08-26,ACGL,98.7
2024-08-27,ACGL,96.2
2024-08-28,ACGL,98.8
2024-08-29,ACGL,98.8
2024-08-30,ACGL,95.3
2024-09-03,ACGL,98.9
2024-09-04,ACGL,98.9
2024-09-05,ACGL,95.7
2024-09-06,ACGL,86.2
2024-09-09,ACGL,86.5
2024-09-10,ACGL,86.7
2024-09-11,ACGL,81.0
2024-09-12,ACGL,71.6
2024-09-13,ACGL,72.1
2024-09-16,ACGL,80.2
2024-09-17,ACGL,73.1
2024-09-18,ACGL,68.2
2024-09-19,ACGL,62.5
2024-09-20,ACGL,58.8
2024-09-23,ACGL,56.0
2024-09-24,ACGL,51.7
2024-09-25,ACGL,47.5
2024-09-26,ACGL,43.4
2024-09-27,ACGL,39.5
2024-09-30,ACGL,27.8
2024-10-01,ACGL,38.3
2024-10-02,ACGL,43.1
2024-10-03,ACGL,44.7
2024-10-04,ACGL,60.4
2024-10-07,ACGL,33.8
2024-10-08,ACGL,48.6
2024-10-09,ACGL,61.4
2024-10-10,ACGL,64.1
2024-10-11,ACGL,56.9
2024-10-14,ACGL,43.8
2024-10-15,ACGL,30.4
2024-10-16,ACGL,32.7
2024-10-17,ACGL,47.4
2024-10-18,ACGL,39.0
2024-10-21,ACGL,34.0
2024-10-22,ACGL,31.6
2024-10-23,ACGL,28.1
2024-10-24,ACGL,30.2
2024-10-25,ACGL,22.0
2024-10-28,ACGL,28.3
2024-10-29,ACGL,18.5
2024-10-30,ACGL,18.8
2024-10-31,ACGL,9.3
2024-11-01,ACGL,6.3
2024-11-04,ACGL,12.5
2024-11-05,ACGL,7.3
2024-11-06,ACGL,20.6
2024-11-07,ACGL,10.4
2024-11-08,ACGL,16.3
2024-11-11,ACGL,25.3
2024-11-12,ACGL,37.2
2024-11-13,ACGL,40.0
2024-11-14,ACGL,32.8
2024-11-15,ACGL,39.2
2024-11-18,ACGL,23.0
2024-11-19,ACGL,19.2
2024-11-20,ACGL,24.0
2024-11-21,ACGL,41.1
2024-11-22,ACGL,57.4
2024-11-25,ACGL,57.3
2024-11-26,ACGL,62.0
2024-11-27,ACGL,62.4
2024-11-29,ACGL,74.5
2024-12-02,ACGL,76.2
2024-12-04,ACGL,69.3
2024-12-05,ACGL,55.9
2024-12-06,ACGL,53.6
2024-12-09,ACGL,24.1
2024-12-10,ACGL,12.8
2024-12-11,ACGL,14.5
2024-12-12,ACGL,12.6
2024-12-13,ACGL,18.1
2024-12-16,ACGL,5.6
2024-12-17,ACGL,16.1
2024-12-18,ACGL,5.5
2024-12-19,ACGL,7.1
2024-12-20,ACGL,8.3
2024-12-23,ACGL,4.5
2024-12-24,ACGL,4.9
2024-12-26,ACGL,4.4
2024-12-27,ACGL,2.8
2024-12-30,ACGL,1.2
2024-12-31,ACGL,8.3
2025-01-02,ACGL,4.7
2025-01-03,ACGL,8.9
2025-01-06,ACGL,5.8
2025-01-07,ACGL,17.6
2025-01-08,ACGL,39.0
2025-01-10,ACGL,42.1
2025-01-13,ACGL,36.2
2025-01-14,ACGL,50.0
2025-01-15,ACGL,70.2
2025-01-16,ACGL,81.4
2025-01-17,ACGL,84.4
2025-01-21,ACGL,85.6
2025-01-22,ACGL,79.6
2025-01-23,ACGL,71.3
2025-01-24,ACGL,68.7
2025-01-27,ACGL,78.7
2025-01-28,ACGL,72.9
2025-01-29,ACGL,70.0
2025-01-30,ACGL,77.4
2025-01-31,ACGL,67.7
2025-02-03,ACGL,71.3
2025-02-04,ACGL,68.5
2025-02-05,ACGL,75.0
2025-02-06,ACGL,69.5
2025-02-07,ACGL,65.8
2025-02-10,ACGL,67.6
2025-02-11,ACGL,59.1
2025-02-12,ACGL,39.4
2025-02-13,ACGL,46.5
2025-02-14,ACGL,16.2
2025-02-18,ACGL,15.5
2025-02-19,ACGL,20.1
2025-02-20,ACGL,38.4
2025-02-21,ACGL,30.7
2025-02-24,ACGL,43.8
2025-02-25,ACGL,24.2
2025-02-26,ACGL,13.7
2025-02-27,ACGL,54.8
2025-02-28,ACGL,54.8
2025-03-03,ACGL,64.7
2025-03-04,ACGL,56.2
2025-03-05,ACGL,55.3
2025-03-06,ACGL,52.1
2025-03-07,ACGL,39.5
2025-03-10,ACGL,39.5
2025-03-11,ACGL,56.1
2025-03-12,ACGL,61.8
2025-03-13,ACGL,74.9
2025-03-14,ACGL,76.4
2025-03-17,ACGL,89.0
2025-03-18,ACGL,86.5
2025-03-19,ACGL,83.2
2025-03-20,ACGL,80.8
2025-03-24,ACGL,82.7
2025-03-25,ACGL,81.7
2025-03-26,ACGL,88.3
2025-03-27,ACGL,83.5
2025-03-28,ACGL,70.7
2025-03-31,ACGL,77.8
2025-04-01,ACGL,80.9
2025-04-02,ACGL,87.6
2025-04-03,ACGL,84.2
2025-04-04,ACGL,60.5
2025-04-07,ACGL,51.6
2025-04-08,ACGL,59.6
2025-04-09,ACGL,77.3
2025-04-10,ACGL,70.5
2025-04-11,ACGL,66.3
2025-04-14,ACGL,62.7
2025-04-15,ACGL,64.4
2025-04-16,ACGL,64.3
2025-04-17,ACGL,69.5
2025-04-21,ACGL,61.7
2025-04-22,ACGL,64.1
2025-04-23,ACGL,61.8
2025-04-24,ACGL,59.8
2025-04-25,ACGL,53.2
2025-04-28,ACGL,59.2
2025-04-29,ACGL,60.1
2025-04-30,ACGL,54.8
2025-05-01,ACGL,47.6
2025-05-02,ACGL,61.4
2025-05-05,ACGL,82.5
2025-05-06,ACGL,90.3
2025-05-07,ACGL,88.5
2025-05-08,ACGL,78.3
2025-05-12,ACGL,73.6
2025-05-13,ACGL,60.6
2025-05-14,ACGL,51.6
2025-05-15,ACGL,66.4
2025-05-16,ACGL,72.7
2025-05-19,ACGL,87.1
2025-05-20,ACGL,64.4
2025-05-21,ACGL,59.0
2025-05-22,ACGL,57.1
2025-05-23,ACGL,64.7
2025-05-27,ACGL,78.8
2025-05-28,ACGL,61.0
2025-05-29,ACGL,79.2
2025-05-30,ACGL,88.4
2025-06-02,ACGL,79.1
2025-06-03,ACGL,76.4
2025-06-04,ACGL,66.2
2025-06-05,ACGL,68.0
2025-06-06,ACGL,59.4
2025-06-09,ACGL,43.4
2025-06-10,ACGL,28.4
2025-06-11,ACGL,32.3
2025-06-12,ACGL,65.1
2025-06-13,ACGL,43.7
2025-06-16,ACGL,33.8
2025-06-17,ACGL,24.5
2025-06-18,ACGL,29.1
2025-06-20,ACGL,38.3
2025-06-23,ACGL,51.6
2025-06-24,ACGL,50.8
2025-06-25,ACGL,22.4
2025-06-26,ACGL,37.2
2025-06-27,ACGL,26.4
2025-06-30,ACGL,25.5
2025-07-01,ACGL,19.4
2025-07-02,ACGL,10.4
2025-07-03,ACGL,19.8
2025-07-07,ACGL,23.2
2025-07-08,ACGL,23.0
2025-07-09,ACGL,29.2
2025-07-10,ACGL,50.4
2025-07-11,ACGL,43.1
2025-07-14,ACGL,51.0
2025-07-15,ACGL,37.1
2025-07-16,ACGL,43.7
2025-07-17,ACGL,48.6
2025-07-18,ACGL,43.1
2025-07-21,ACGL,37.3
2025-07-22,ACGL,44.4
2025-07-23,ACGL,40.9
2025-07-24,ACGL,52.0
2025-07-25,ACGL,49.4
2025-07-28,ACGL,27.6
2025-07-29,ACGL,20.8
2025-07-30,ACGL,14.1
2025-07-31,ACGL,39.9
2025-08-01,ACGL,49.2
2025-08-04,ACGL,51.8
2025-08-05,ACGL,44.0
2025-08-06,ACGL,70.2
2025-08-07,ACGL,58.1
2025-08-08,ACGL,60.3
2025-08-11,ACGL,48.8
2025-08-12,ACGL,50.8
2025-08-13,ACGL,58.9
2025-08-14,ACGL,76.8
2025-08-15,ACGL,73.2
2025-08-18,ACGL,77.2
2025-08-19,ACGL,77.0
2025-08-20,ACGL,83.9
2025-08-21,ACGL,89.9
2025-08-22,ACGL,85.5
2025-08-25,ACGL,89.9
2025-08-26,ACGL,88.3
2025-08-27,ACGL,92.3
2025-08-28,ACGL,90.1
2025-08-29,ACGL,80.6
2025-09-02,ACGL,75.2
2025-09-03,ACGL,95.4
2025-09-04,ACGL,94.0
2024-08-01,ACN,43.2
2024-08-02,ACN,63.0
2024-08-05,ACN,22.9
2024-08-06,ACN,30.0
2024-08-07,ACN,55.8
2024-08-08,ACN,25.9
2024-08-09,ACN,1.8
2024-08-12,ACN,1.7
2024-08-13,ACN,1.7
2024-08-14,ACN,1.6
2024-08-15,ACN,7.8
2024-08-16,ACN,10.6
2024-08-19,ACN,14.7
2024-08-20,ACN,18.6
2024-08-21,ACN,20.8
2024-08-22,ACN,20.3
2024-08-23,ACN,23.7
2024-08-26,ACN,33.3
2024-08-27,ACN,36.2
2024-08-28,ACN,25.6
2024-08-29,ACN,39.3
2024-08-30,ACN,50.0
2024-09-03,ACN,89.8
2024-09-04,ACN,87.8
2024-09-05,ACN,78.3
2024-09-06,ACN,86.2
2024-09-09,ACN,92.7
2024-09-10,ACN,99.0
2024-09-11,ACN,97.0
2024-09-12,ACN,95.1
2024-09-13,ACN,79.8
2024-09-16,ACN,88.7
2024-09-17,ACN,23.1
2024-09-18,ACN,20.9
2024-09-19,ACN,17.0
2024-09-20,ACN,21.9
2024-09-23,ACN,24.1
2024-09-24,ACN,19.5
2024-09-25,ACN,13.3
2024-09-27,ACN,41.1
2024-09-30,ACN,44.4
2024-10-01,ACN,43.0
2024-10-02,ACN,46.9
2024-10-03,ACN,53.8
2024-10-04,ACN,56.0
2024-10-07,ACN,47.8
2024-10-08,ACN,45.7
2024-10-09,ACN,47.1
2024-10-10,ACN,43.0
2024-10-11,ACN,43.1
2024-10-14,ACN,40.4
2024-10-15,ACN,78.4
2024-10-16,ACN,92.7
2024-10-17,ACN,94.7
2024-10-18,ACN,95.5
2024-10-21,ACN,90.4
2024-10-22,ACN,81.0
2024-10-23,ACN,83.8
2024-10-24,ACN,29.0
2024-10-25,ACN,30.5
2024-10-28,ACN,19.9
2024-10-29,ACN,28.6
2024-10-30,ACN,7.6
2024-10-31,ACN,1.7
2024-11-01,ACN,0.6
2024-11-04,ACN,4.0
2024-11-05,ACN,3.4
2024-11-06,ACN,13.3
2024-11-07,ACN,20.9
2024-11-08,ACN,16.8
2024-11-11,ACN,16.7
2024-11-12,ACN,15.4
2024-11-13,ACN,22.6
2024-11-14,ACN,12.0
2024-11-15,ACN,4.6
2024-11-18,ACN,5.1
2024-11-19,ACN,9.1
2024-11-20,ACN,15.5
2024-11-21,ACN,29.2
2024-11-22,ACN,29.4
2024-11-25,ACN,31.6
2024-11-26,ACN,31.7
2024-11-27,ACN,59.5
2024-11-29,ACN,61.3
2024-12-02,ACN,58.9
2024-12-03,ACN,44.0
2024-12-04,ACN,58.3
2024-12-05,ACN,31.8
2024-12-06,ACN,28.8
2024-12-09,ACN,36.6
2024-12-10,ACN,37.6
2024-12-11,ACN,30.3
2024-12-12,ACN,11.7
2024-12-13,ACN,19.8
2024-12-16,ACN,26.1
2024-12-17,ACN,24.6
2024-12-18,ACN,10.5
2024-12-19,ACN,62.9
2024-12-20,ACN,46.3
2024-12-23,ACN,40.2
2024-12-24,ACN,40.2
2024-12-26,ACN,34.3
2024-12-27,ACN,28.4
2024-12-30,ACN,21.0
2024-12-31,ACN,21.3
2025-01-02,ACN,33.6
2025-01-03,ACN,29.5
2025-01-06,ACN,25.0
2025-01-07,ACN,30.2
2025-01-08,ACN,40.2
2025-01-10,ACN,19.9
2025-01-13,ACN,19.0
2025-01-14,ACN,21.1
2025-01-15,ACN,24.3
2025-01-16,ACN,32.1
2025-01-17,ACN,35.1
2025-01-21,ACN,62.6
2025-01-22,ACN,19.3
2025-01-23,ACN,15.6
2025-01-24,ACN,32.7
2025-01-27,ACN,60.1
2025-01-28,ACN,74.0
2025-01-29,ACN,74.1
2025-01-30,ACN,88.7
2025-01-31,ACN,95.6
2025-02-03,ACN,98.0
2025-02-04,ACN,99.0
2025-02-05,ACN,99.7
2025-02-06,ACN,87.4
2025-02-07,ACN,84.2
2025-02-10,ACN,94.4
2025-02-11,ACN,98.4
2025-02-12,ACN,97.7
2025-02-13,ACN,97.4
2025-02-14,ACN,94.6
2025-02-18,ACN,90.8
2025-02-19,ACN,89.6
2025-02-20,ACN,77.2
2025-02-21,ACN,42.2
2025-02-24,ACN,43.8
2025-02-25,ACN,18.7
2025-02-26,ACN,5.2
2025-02-27,ACN,7.3
2025-02-28,ACN,0.3
2025-03-03,ACN,0.3
2025-03-04,ACN,0.3
2025-03-05,ACN,0.3
2025-03-06,ACN,0.3
2025-03-07,ACN,0.9
2025-03-10,ACN,0.3
2025-03-11,ACN,0.3
2025-03-12,ACN,0.3
2025-03-13,ACN,0.3
2025-03-14,ACN,0.9
2025-03-17,ACN,2.5
2025-03-18,ACN,2.5
2025-03-19,ACN,2.2
2025-03-20,ACN,4.2
2025-03-21,ACN,6.6
2025-03-24,ACN,6.3
2025-03-25,ACN,6.8
2025-03-26,ACN,9.5
2025-03-27,ACN,9.5
2025-03-28,ACN,10.5
2025-03-31,ACN,13.1
2025-04-01,ACN,14.1
2025-04-02,ACN,15.6
2025-04-03,ACN,11.3
2025-04-04,ACN,10.2
2025-04-07,ACN,11.2
2025-04-08,ACN,12.2
2025-04-09,ACN,30.9
2025-04-10,ACN,25.9
2025-04-11,ACN,24.0
2025-04-14,ACN,24.1
2025-04-15,ACN,23.5
2025-04-16,ACN,20.4
2025-04-17,ACN,36.2
2025-04-21,ACN,25.9
2025-04-22,ACN,30.4
2025-04-23,ACN,32.3
2025-04-24,ACN,34.3
2025-04-25,ACN,37.6
2025-04-28,ACN,45.4
2025-04-29,ACN,43.5
2025-04-30,ACN,39.4
2025-05-01,ACN,35.6
2025-05-02,ACN,64.5
2025-05-05,ACN,79.1
2025-05-06,ACN,75.9
2025-05-07,ACN,81.5
2025-05-08,ACN,67.1
2025-05-09,ACN,82.8
2025-05-12,ACN,99.3
2025-05-13,ACN,94.7
2025-05-14,ACN,94.0
